start-geopoint,_start-geopoint_latitude,_start-geopoint_longitude,_start-geopoint_altitude,_start-geopoint_precision,Region_faci,Facility_id4,gps,_gps_latitude,_gps_longitude,_gps_altitude,_gps_precision
13.6398385 39.1720857 0.0 2900.0,13.6398385,39.1720857,0,2900,6,4,13.6380539 39.1758028 2619.8 5.0,13.6380539,39.1758028,2619.8,5
13.6398385 39.1720857 0.0 2900.0,13.6398385,39.1720857,0,2900,6,4,13.6380483 39.17576 2619.7 5.0,13.6380483,39.17576,2619.7,5
13.6374367 39.1715333 2915.7 16.5,13.6374367,39.1715333,2915.7,16.5,6,4,13.638074 39.1757375 2619.7 5.0,13.638074,39.1757375,2619.7,5
,,,,,6,4,13.6384669 39.1758768 2621.4 4.32,13.6384669,39.1758768,2621.4,4.32
,,,,,6,4,13.6384675 39.1758481 2622.6 4.74,13.6384675,39.1758481,2622.6,4.74
,,,,,6,4,13.6384921 39.1758778 2621.7 4.966,13.6384921,39.1758778,2621.7,4.966
,,,,,6,4,13.6381614 39.175791 2632.8 4.62,13.6381614,39.175791,2632.8,4.62
,,,,,6,4,13.6381079 39.1757555 2588.2 5.0,13.6381079,39.1757555,2588.2,5
,,,,,6,4,13.6381982 39.1757286 2631.9 4.85,13.6381982,39.1757286,2631.9,4.85
,,,,,6,4,13.6381614 39.175791 2632.8 4.62,13.6381614,39.175791,2632.8,4.62
12.7993574 39.6468645 1765.7 8.442,12.7993574,39.6468645,1765.7,8.442,6,3,12.7985711 39.6484294 1747.0 400.0,12.7985711,39.6484294,1747,400
12.7985711 39.6484294 1747.0 400.0,12.7985711,39.6484294,1747,400,6,3,12.7985711 39.6484294 1747.0 400.0,12.7985711,39.6484294,1747,400
12.7985711 39.6484294 1753.1 400.0,12.7985711,39.6484294,1753.1,400,6,3,12.797688 39.6468165 1753.1 1700.0,12.797688,39.6468165,1753.1,1700
12.7996855 39.6465598 1753.0 11.5,12.7996855,39.6465598,1753,11.5,6,3,12.7985711 39.6484294 1753.1 400.0,12.7985711,39.6484294,1753.1,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
12.7991589 39.6469254 1782.2 15.1,12.7991589,39.6469254,1782.2,15.1,6,3,12.7985711 39.6484294 1782.2 400.0,12.7985711,39.6484294,1782.2,400
12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
14.0374719 39.0601677 0.0 2099.999,14.0374719,39.0601677,0,2099.999,6,6,14.0387136 39.0662389 1993.5 4.866,14.0387136,39.0662389,1993.5,4.866
14.0374719 39.0601677 0.0 2099.999,14.0374719,39.0601677,0,2099.999,6,6,14.0383348 39.0707042 1997.0 4.916,14.0383348,39.0707042,1997,4.916
14.0374719 39.0601677 0.0 2099.999,14.0374719,39.0601677,0,2099.999,6,6,14.0387637 39.0662598 1993.6 4.728,14.0387637,39.0662598,1993.6,4.728
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700
12.797688 39.6468165 0.0 1700.0,12.797688,39.6468165,0,1700,6,3,12.7985711 39.6484294 0.0 400.0,12.7985711,39.6484294,0,400
14.1237814 38.7320741 2138.39990234375 4.34,14.1237814,38.7320741,2138.399902,4.34,6,7,14.1238952 38.7321391 2138.39990234375 4.686,14.1238952,38.7321391,2138.399902,4.686
,,,,,6,7,14.1142611 38.6012099 2231.2999999999997 4.471,14.1142611,38.6012099,2231.3,4.471
14.1159656 38.6026644 0.0 3599.999,14.1159656,38.6026644,0,3599.999,6,7,14.1140776 38.6012148 2229.2999999999997 4.88,14.1140776,38.6012148,2229.3,4.88
14.1012456 38.5820008 0.0 4300.0,14.1012456,38.5820008,0,4300,6,7,14.1163783 38.5994433 2232.8999999999996 4.9,14.1163783,38.5994433,2232.9,4.9
14.1159656 38.6026644 0.0 3599.999,14.1159656,38.6026644,0,3599.999,6,7,14.116375 38.5994317 2232.8999999999996 5.0,14.116375,38.5994317,2232.9,5
14.1159656 38.6026644 0.0 3599.999,14.1159656,38.6026644,0,3599.999,6,7,14.1163847 38.5994354 2231.7 4.216,14.1163847,38.5994354,2231.7,4.216
12.7982782 39.6484294 0.0 400.0,12.7982782,39.6484294,0,400,6,3,12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7982782 39.6484294 0.0 400.0,12.7982782,39.6484294,0,400
12.797688 39.6468165 0.0 200.0,12.797688,39.6468165,0,200,6,3,12.797688 39.6468165 0.0 200.0,12.797688,39.6468165,0,200
12.797688 39.6468165 0.0 200.0,12.797688,39.6468165,0,200,6,3,12.797688 39.6468165 0.0 200.0,12.797688,39.6468165,0,200
12.797688 39.6468165 0.0 1600.0,12.797688,39.6468165,0,1600,6,3,12.797688 39.6468165 0.0 1600.0,12.797688,39.6468165,0,1600
12.797688 39.6468165 0.0 1600.0,12.797688,39.6468165,0,1600,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.797688 39.6468165 0.0 200.0,12.797688,39.6468165,0,200,6,3,12.797688 39.6468165 0.0 200.0,12.797688,39.6468165,0,200
12.797688 39.6468165 0.0 200.0,12.797688,39.6468165,0,200,6,3,12.797688 39.6468165 0.0 200.0,12.797688,39.6468165,0,200
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
,,,,,6,3,12.7982782 39.6484294 0.0 400.0,12.7982782,39.6484294,0,400
12.7982782 39.6484294 0.0 400.0,12.7982782,39.6484294,0,400,6,3,12.7982782 39.6484294 0.0 400.0,12.7982782,39.6484294,0,400
12.7993345 39.6490746 0.0 200.0,12.7993345,39.6490746,0,200,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.797688 39.6468165 0.0 1600.0,12.797688,39.6468165,0,1600,6,3,12.797688 39.6468165 0.0 1600.0,12.797688,39.6468165,0,1600
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999,6,3,12.7996275 39.6490746 0.0 1799.999,12.7996275,39.6490746,0,1799.999
